Date_tweeted,username,display_name,tweet_link,Tweets,Number_of_Likes,Number_retweets,Qouted_times,Source_of_Tweet,number_of_followers,location
2023-02-22 06:21:37,my234Radio,234𝐑𝐚𝐝𝐢𝐨 🌍,https://twitter.com/my234Radio/status/1628278818858303490,"Now Playing on 234Radio, Dremo (@Dremodrizzy) Ft. Mayorkun (@Mayorkun) - E Be Tins.

Listen live on https://t.co/CtrpndTCI7

Download 234Radio mobile app on iOS and Android.

Elections have consequences. 
#VoteWisely #Nigeria #NigeriaDecides #NigeriaDecides2023",0,0,0,Radio.co now playing,10947,"UK, USA, South Africa, Nigeria"
2023-02-22 06:20:53,WhyteAbel,NigeriaDecides2023 Atiku 💯,https://twitter.com/WhyteAbel/status/1628278637655891968,"@A_Big_Dude @AtikulateUSA OBJ - 8 yrs 
UMY - 2 yrs
GEJ - 6 yrs 
PMB- 8 yrs 

Do the maths.",0,0,0,Twitter for iPhone,338,Earth 
2023-02-22 06:20:33,TheWhistlerNG,The Whistler Newspaper,https://twitter.com/TheWhistlerNG/status/1628278552180162564,"#NigeriaDecides2023: For up-to-date news and results of the 2023 Presidential, Senate, House of Representatives, Governorship and State Assembly elections, follow  Live on The Whistler Newspaper
https://t.co/GeB5BtEzWO https://t.co/2skZqUlcPF",1,0,0,TweetDeck,33821,Nigeria
2023-02-22 06:19:22,Nwafresh,Nwafresh 🍥,https://twitter.com/Nwafresh/status/1628278253487022080,"May the open and secret prayers of our incoming president, H.E Atiku Abubakar @atiku be answered! Amen. 
3 days to go. #VoteAtikuForpresident2023
#VotePDP
#RecoverNigeria #AtikuOkowa2023 #atikuisourchoice2023 #NigeriaDecides2023. https://t.co/RAHmNglcaC",77,17,1,Twitter Web App,5530,"Abuja, Nigeria"
2023-02-22 06:19:04,republicaninte,Republican Interest,https://twitter.com/republicaninte/status/1628278180099371012,"The Inter-Consultative Committee on Election Security (ICCES), chaired by INEC Chairman, Prof. Mahmood Yakubu, yesterday held its final meeting in Abuja to put final touches on the elaborate security arrangements for the 2023 General Election.
#NigeriaDecides2023 https://t.co/kr9efoCn0K",0,0,0,Twitter Web App,14,
2023-02-22 06:18:40,ElanzaNews_ng,Elanza News,https://twitter.com/ElanzaNews_ng/status/1628278080320970753,"The Inter-Consultative Committee on Election Security (ICCES), chaired by INEC Chairman, Prof. Mahmood Yakubu, yesterday held its final meeting in Abuja to put final touches on the elaborate security arrangements for the 2023 General Election.
#NigeriaDecides2023 https://t.co/T8M1Gakdak",0,0,0,Twitter Web App,186,
2023-02-22 06:18:13,DavidsOffor,David Offor,https://twitter.com/DavidsOffor/status/1628277965015465984,"Drink water and mind your business,here comes the men of the moment 

#NigeriaDecides2023 #TinubuIsComing https://t.co/oVSrZfh93t",20,17,0,Twitter for Android,11312,Nigeria
2023-02-22 06:17:38,official_banufe,Abdullahi Adam,https://twitter.com/official_banufe/status/1628277816977461248,"There’s a cyber attack on most Asiwaju Bola Ahmed Tinubu’s supporters on twitter, their plan to hack INEC and BVAS is beginning to sound real…
#NigeriaDecides2023 
#AsiwajuIsComing @Qdpaper2 @HauwaAllahbura https://t.co/vPnFxNaepv",7,5,0,Twitter for Android,116,"Kaduna, Nigeria"
2023-02-22 06:17:36,lekanpaul,Olalekan Paul,https://twitter.com/lekanpaul/status/1628277811717763076,"Good morning from Lagos! 

#Nigeriadecides2023 #TinubuShettima2023 https://t.co/dGRhLXl3Ag",2,1,0,Twitter for iPhone,4540,"Abuja, Nigeria"
2023-02-22 06:17:33,SirFestusOjo,Sir Festus,https://twitter.com/SirFestusOjo/status/1628277796467515392,Sorry to break your hopes but Akitu is Nigerian Next president!! #Elections2023 #NigeriaDecides2023 #NigeriaElections2023,0,0,0,Twitter for iPhone,7,United States
2023-02-22 06:17:18,QuadriSana,Sana Quadri,https://twitter.com/QuadriSana/status/1628277734014128128,The most populous African country goes to Vote 💪🏽 #NigeriaDecides2023,0,0,0,Twitter for iPhone,453,
2023-02-22 06:16:58,nollywood2day2,PETER OBI,https://twitter.com/nollywood2day2/status/1628277648676859907,Just imagine @inecnigeria some your staff na God go punish them see the PVC people have been asking themselves just to get. @HEgwuonwu @Nkemchor_  @FS_Yusuf_ @Yahaya_IV @AishaYesufu @YeleSowore @DocOmeiza @HisKnowledgeabl @PeterObi #NigeriaDecides2023 #ObidientMovement https://t.co/FSPsFkQIMJ,8,2,0,Twitter for Android,460,
2023-02-22 06:16:42,GoldenEloOghene,goldenlady,https://twitter.com/GoldenEloOghene/status/1628277581748240388,"Meanwhile, we are counting days to electing the next man for the top job in #Nigeria. People of #NigerDelta #DeltaState #Warri vote right! #NigeriaDecides2023 ✌️",0,0,0,Twitter for Android,245,Nîmes
2023-02-22 06:16:39,gloryokafor6,${glowee},https://twitter.com/gloryokafor6/status/1628277571191291904,"Please y'all should take note that people from nnewi South LGA also went to the Nnewi north LGA to register their PVC because nnewi south LGA was burnt down last year. 
https://t.co/m9haEreccZ
#OBIDIENTS 
#ObiDatti2023 
#nnewi
#NigeriaDecides2023 
#NigeriaVoteWatch2023",4,2,0,Twitter for Android,501,Meta
2023-02-22 06:16:05,RMadakee,BENTLEY 🕊💫,https://twitter.com/RMadakee/status/1628277427699941376,Muslim-Muslim ticket is the way out💯 #PoliticsLive #NigeriaDecides2023 #pvc #AtikuWillSaveNigeria,1,0,0,Twitter for Android,376,"Kaduna, Nigeria"
2023-02-22 06:15:50,mai_martaba_,SY TAHIR,https://twitter.com/mai_martaba_/status/1628277364948869120,3 days to go... Let's vote wisely! Vote for your most preferred/competent candidate. Let your conscience guide you. #NigeriaDecides2023,5,0,0,Twitter for Android,9954,"Old Trafford,Manchester United"
2023-02-22 06:15:19,kampusflowz,#KampusFlowz,https://twitter.com/kampusflowz/status/1628277233696616448,"Current Situation Of Nigerians! 
#VoteWisely #NigeriaDecides2023",1,0,0,Twitter for Android,30486,"Lagos,Nigeria, Ghana,London."
2023-02-22 06:14:52,my234Radio,234𝐑𝐚𝐝𝐢𝐨 🌍,https://twitter.com/my234Radio/status/1628277121725476864,"Now Playing on 234Radio, Ruger (@RugerOfficial) - Dior.

Listen live on https://t.co/CtrpndTCI7

Download 234Radio mobile app on iOS and Android.

Elections have consequences. 
#VoteWisely #Nigeria #NigeriaDecides #NigeriaDecides2023",0,0,0,Radio.co now playing,10947,"UK, USA, South Africa, Nigeria"
2023-02-22 06:14:26,MosebiOluyomi,oluyomi omosebi,https://twitter.com/MosebiOluyomi/status/1628277011578855425,"#NigeriaDecides2023
Work Free Days

For the upcoming elections

*All Courts in the country closes for 5 working days from today, Wednesday 22 February 2023

*UK Closes Visa Application Centres 

The United Kingdom has announced the closure of visa application centres in",0,0,0,Twitter for Android,398,"Lagos, Nigeria"
2023-02-22 06:14:24,shirov1234,the life of Brian🇬🇧🇳🇬,https://twitter.com/shirov1234/status/1628277003521589250,Nigerians this week take back your country from these corrupt politicians. #ObidientMovement #Nigeria #AREWA #Naira #NigeriaDecides2023 #NigeriaDecides #LagosForLP #NairaScarcity,0,0,0,Twitter for Android,508,London
2023-02-22 06:14:13,OrderPaper,OrderPaper,https://twitter.com/OrderPaper/status/1628276958952824832,"Countdown continues!  3 days to the General Elections.  
#OurVotesMustCount 
#NoVOTERNoHonourable 
#NigeriaDecides2023 
#OrderPaperNG 
#NASS
#2023election 
#nigeriansenate
#houseofrepresentatives
@NigeriaScale @inecnigeria @NGRSenate @HouseNGR https://t.co/QCBjXmqm0l",37,23,2,Twitter for Android,20778,Africa
2023-02-22 06:14:09,olaideolawuwo,Tech4SDGs | SocialImpact| CircularEconomy| BigData,https://twitter.com/olaideolawuwo/status/1628276943282921473,"The Elections are 3 days away.
This clip from the 2018 - If I Am President - It is quite poignant /3👊

#Vote4Nigeria #VoteWisely #NigeriaDecides2023 #YourVoteYourPower @ootcnigeria @Y_Monitor @adebotes @ChifeDr @ChidiOdinkalu @SavvyRinu @OlumideIDOWU @nevinomics @YIAGA @conumah https://t.co/J38aegsHra",3,3,1,Twitter for Android,3043,"Nigeria, Global"
2023-02-22 06:13:49,rapheal_olayode,THE COMRADE.,https://twitter.com/rapheal_olayode/status/1628276856444137476,"The people in the bank had money that why they are on queue compare to you guyz rushing for left over and even hijacked and looted the  Pepsi truck doing peter obi naming ceremony at TBS in
Lagos.
#ObiDattiInLagos
#AsiwajuIsComing
#NigeriaDecides2023
https://t.co/jVWdWO3wy5",1,2,0,Twitter for Android,390,Nigeria
2023-02-22 06:13:35,gloryokafor6,${glowee},https://twitter.com/gloryokafor6/status/1628276798931841024,"Nnewi south people also registered at the nnewi north local government. Please both Nnewi north and south should go forth and find there PVC there o.
#ObiDatti2023 
#nnewi
#LabourParty
#NigeriaDecides2023 
#NigeriaElections2023 
#NigeriaVoteWatch2023",165,92,2,Twitter for Android,501,Meta
2023-02-22 06:12:07,realtorsavier,Realtorsavier,https://twitter.com/realtorsavier/status/1628276431942737921,"It's the Ultimate flex to own a real estate or a property, why not start your real estate journey with us at Adron H&amp;P today, &amp; enjoy our flexible payment plans. Call +2349029266253

 #NationalShutdown #LIVRMA #AshWednesday Peter Obi vinicius klopp benzema #NigeriaDecides2023 https://t.co/XnRQLUj2HJ",0,0,0,Twitter for Android,17,
2023-02-22 06:11:20,WhyteAbel,NigeriaDecides2023 Atiku 💯,https://twitter.com/WhyteAbel/status/1628276231811497984,@Kelvinjking @Tutsy22 @Techsavvy05 @NgLabour Without tag ?,0,0,0,Twitter for iPhone,338,Earth 
2023-02-22 06:08:47,dad0k5,David Dokun,https://twitter.com/dad0k5/status/1628275590846373888,Or is this how your administration will overlook and ignore atrocities committed by police if you are voted in as president? Did the #EndSARSProtest achieve nothing?#NigeriaDecides2023,0,0,0,Twitter for Android,195,@ Infinity and Beyond
2023-02-22 06:08:38,ArreyMcNtui,Arrey E. Ntui,https://twitter.com/ArreyMcNtui/status/1628275552703348744,"@CrisisGroup experts discuss the upcoming elections in #Nigeria, how the voting and events around it could make or mar Africa's most populous country. Log in as #NigeriaDecides2023.",0,0,0,Twitter Web App,3491,"Yaounde, Cameroon"
2023-02-22 06:08:11,TheInformant247,The Informant247,https://twitter.com/TheInformant247/status/1628275440304390148,"#NigeriaDecides2023
4days to go!

2023 general election countdown: The choices before the people of Kwara Central senatorial district. 

https://t.co/Sx2FUGmE36 https://t.co/6rZcezoCXN",5,3,0,Twitter for Android,3074,Nigeria
2023-02-22 06:08:00,thecableng,TheCable,https://twitter.com/thecableng/status/1628275394150268928,"Datti: Same reason Tinubu couldn’t be @MBuhari’s VP is why he’ll lose presidential poll | TheCable https://t.co/xrPnTPfuKl

#NigeriaDecides2023 https://t.co/Msq24y8d9X",186,33,1,Twitter for Android,1100630,Nigeria
2023-02-22 06:07:43,MediaGuruAfrica,Media Gurus Africa,https://twitter.com/MediaGuruAfrica/status/1628275324784939010,"Are you ready to Win N20,000? It is simple just join the #ZeroElectionViolence challenge &amp; say no to Violence during election 
Read the instructions on the flyer to participate @southsaharan @theawakeningp

#SouthSaharan 
#EkweNdigbo 
#NigeriaDecides2023
#NigeriaElection https://t.co/pM8vBknBF1",3,2,0,Twitter for Android,56,"Enugu, Nigeria"
2023-02-22 06:07:40,my234Radio,234𝐑𝐚𝐝𝐢𝐨 🌍,https://twitter.com/my234Radio/status/1628275308360003586,"Now Playing on 234Radio, TBamz (@Tbamz4) Ft. Seyi Vibez (@seyi_vibez) - Wish Me Well.

Listen live on https://t.co/CtrpndTCI7

Download 234Radio mobile app on iOS and Android.

Elections have consequences. 
#VoteWisely #Nigeria #NigeriaDecides #NigeriaDecides2023",0,0,0,Radio.co now playing,10947,"UK, USA, South Africa, Nigeria"
2023-02-22 06:05:53,ani_danielson,MadenyOfCalabar 📈 📉,https://twitter.com/ani_danielson/status/1628274861830184961,"It always seems impossible until it is done. 
_Nelson Mandela

#NigeriaDecides2023 
#nigeriawillbegreatagain 
#NigeriaVoteWatch2023 
#Facecard 
😉 https://t.co/bpBtkiUrNK",3,0,0,Twitter for Android,581,Nigeria
2023-02-22 06:05:50,GospelCentric,Gospel Centric,https://twitter.com/GospelCentric/status/1628274849415143425,"– leaders after Your own heart and spirit, leaders who will unite and lead us to do what is for the greater good of the greater majority, and what is for Your greater glory. #NigeriaDecides2023",0,0,0,Twitter Web App,39319,Worldwide
2023-02-22 06:05:41,mobilefire_,King James,https://twitter.com/mobilefire_/status/1628274811309793282,"If you vote a sleeping president you will always get a sleepy response to issues.
No go vote olodo 🧏
#PeterObi2023
#VotePeterObiForPresident2023
#NigeriaDecides2023",0,0,0,Twitter for Android,2,
2023-02-22 06:05:25,anthonyabakporo,Vote Peter Obi for new Nigeria 🇳🇬,https://twitter.com/anthonyabakporo/status/1628274743597010950,"Please share this useful information with everyone around you. Don't assume everyone knows what to do. Also don't ask them to vote wisely, that's hypocrisy . Simply show them how to vote New Nigeria 🇳🇬  where Peter Obi will lead for good.

#NigeriaDecides2023 #Nigeriadecide2023 https://t.co/vLZVkGBLqv",20,17,0,Twitter for Android,2457,Local going Global 
2023-02-22 06:05:18,Lojok,Adams P. Lojok,https://twitter.com/Lojok/status/1628274714115276802,"@benigbakpa I'm so looking forward to your victory. God will continue to use you to uphold the true meaning of that title ""honourable"" thru hardwork, diligence and compassion.

Being the grown semen of a dishonored ex-convict shouldn't be the criteria for that title.
#NigeriaDecides2023",2,0,0,Twitter for Android,273,"Abuja, Nigeria"
2023-02-22 06:04:53,olaideolawuwo,Tech4SDGs | SocialImpact| CircularEconomy| BigData,https://twitter.com/olaideolawuwo/status/1628274610453069825,"The Elections are 3 days away.
This clip from the 2018 - If I Am President - Is quite poignant /2

#IboReAgbaraRe #Elections2023 #Vote4Nigeria #VoteWisely #NigeriaDecides2023 #YourVoteYourPower @ReformersArise @ndidiNwuneli @abimbolaabikoye @Nike_Adeyemi @NikeAdeyemi @HubNGR @BBC https://t.co/eRaNdMlgew",3,0,0,Twitter for Android,3043,"Nigeria, Global"
2023-02-22 06:02:40,nextgenthinkin,| يوسف GOD INCREASES,https://twitter.com/nextgenthinkin/status/1628274053080285186,"In this personal note, I will be sharing why I think Asiwaju Bola Ahmed Tinubu is the best choice for the office of the President of the Federal Republic of Nigeria. #RenewedHope2023 #NigeriaDecides2023 #Tinubu",0,0,0,Twitter for iPhone,58,
2023-02-22 06:02:19,Ohiss_,𝕺𝖍𝖎𝖗𝖊𝖒𝖊𝖓 🦇,https://twitter.com/Ohiss_/status/1628273963427061760,"Abeg my people ,Na like this una go take vote on Saturday.  Make una Vote  APC ( Asiwaju Bola Ahmed Tinubu) for president 🙌. One love ❤️ 
#TinubuIsComing #NigeriaDecides2023 https://t.co/VFHBLxFNG3",9,7,0,Twitter for Android,7107,Abuja 
2023-02-22 06:01:33,my234Radio,234𝐑𝐚𝐝𝐢𝐨 🌍,https://twitter.com/my234Radio/status/1628273772477222912,"Now Playing on 234Radio, Fireboy DML (@FireboyDML) Ft. Olamide (@Olamide) - Afar.

Listen live on https://t.co/CtrpndTCI7

Download 234Radio mobile app on iOS and Android.

Elections have consequences. 
#VoteWisely #Nigeria #NigeriaDecides #NigeriaDecides2023",0,0,0,Radio.co now playing,10947,"UK, USA, South Africa, Nigeria"
2023-02-22 06:01:25,jojo03216,Jojo,https://twitter.com/jojo03216/status/1628273736263602177,"Wishing Nigerians all the best in thier up coming elections, may you vote for a man who will elevate your country's riches, vote for change #NigeriaDecides2023 #VotePeterObiForPresident2023 https://t.co/Mm223JQW2y",0,0,0,Twitter for Android,59,"Johannesburg, South Africa"
2023-02-22 06:01:06,AsoliaJumbo,Paulynson Jumbo🌞,https://twitter.com/AsoliaJumbo/status/1628273657213493248,"We Need Leaders who understands that Good Road, Steady Electricity, Good Health care systems are Basic Amenities and not Luxury.
We need leaders with a conscience. 
We Need leaders who will plant trees and not only eat our fruits.

#NigeriaDecides2023 #VoteWiseNigeria",0,0,0,Twitter for Android,163,"Port Harcourt, Nigeria"
2023-02-22 06:00:44,Yeribabaa,The SGF🇳🇬🌽,https://twitter.com/Yeribabaa/status/1628273563772788736,"#NigeriaDecides2023: Securing The Nation, Fixing The Economy! #TinubuIsComing #RenewedHope2023 #BBTitans https://t.co/zoqt7DN4uk",14,8,0,Twitter for iPhone,12792,"Lagos Today, Ilorin Tomorrow "
2023-02-22 06:00:41,gbengaajiboy,Gbenga Ajiboye,https://twitter.com/gbengaajiboy/status/1628273553014398977,"Poverty and poverty of the mind is the main problem in Africa. 
85% of Nigerians are in this category. Reasons it will be difficult to chose a leader that will work for the masses.
#NigeriaDecides2023 
Tinubu Atiku Obi Kwakwanso Sowore https://t.co/tKET22o4M9",0,0,0,Twitter for Android,529,
2023-02-22 06:00:20,Diameyn,Bold Blessing,https://twitter.com/Diameyn/status/1628273465152217089,"We go in the name of the Lord! #ObiDatti is coming.

#Obidatti023 #NigeriaDecides2023  #PeterObi4President #PeterObi2023 #VINA2023 https://t.co/XTSth0gQCI",2,0,0,Twitter for Android,269,"Port harcourt, Nigeria. "
2023-02-22 06:00:19,__mac__official,John Mac Asu-Beks,https://twitter.com/__mac__official/status/1628273460660310016,"Obidients that are attending rallies and campaigning for Peter Obi hope we all have your voters card safe and intact let's not behave like the 5 foolish virgins😩😩😩.We have to win this election
#obidatti #PeterObi4President2023 #ObiDattiGlobalMegaRally #NigeriaDecides2023",1,0,0,Twitter for Android,139,"Lagos, Nigeria"
2023-02-22 06:00:00,GuardianNigeria,The Guardian Nigeria,https://twitter.com/GuardianNigeria/status/1628273382860161025,"The power to change Nigeria's future is in the hands of the people. Be part of the conversation and exercise your right to vote on February 25th. Tune in to POLLUP 25/23 on @popcentraltv on DStv Channel 189. 
#NigeriaDecides2023 #POLLUP2523 #Nigeria 
#Atiku #Tinubu #PeterObi https://t.co/JKYxul6OfD",46,9,2,TweetDeck,2638217,Nigeria
